,year,destiny,origin,accepted
7630,2001,Spain,Croatia,0
7631,2001,Spain,Cuba,14
7632,2001,Spain,Czech Rep.,0
7633,2001,Spain,Côte d'Ivoire,0
7634,2001,Spain,Dem. Rep. of the Congo,25
7635,2001,Spain,Ecuador,0
7636,2001,Spain,Egypt,0
7637,2001,Spain,Equatorial Guinea,22
7638,2001,Spain,Eritrea,0
7639,2001,Spain,Ethiopia,16
7640,2001,Spain,Gabon,1
7641,2001,Spain,Gambia,0
7642,2001,Spain,Georgia,7
7643,2001,Spain,Ghana,0
7644,2001,Spain,Guatemala,0
7645,2001,Spain,Guinea,5
7646,2001,Spain,Guinea-Bissau,0
7647,2001,Spain,Haiti,1
7648,2001,Spain,Honduras,4
7649,2001,Spain,India,0
7650,2001,Spain,Indonesia,0
7651,2001,Spain,Iran (Islamic Rep. of),6
7652,2001,Spain,Iraq,0
7653,2001,Spain,Israel,0
7654,2001,Spain,Jordan,0
7655,2001,Spain,Kazakhstan,0
7656,2001,Spain,Kenya,0
7657,2001,Spain,Kyrgyzstan,0
7658,2001,Spain,Latvia,0
7659,2001,Spain,Lebanon,0
7660,2001,Spain,Liberia,1
7661,2001,Spain,Lithuania,0
7662,2001,Spain,Mali,0
7663,2001,Spain,Mauritania,1
7664,2001,Spain,Mongolia,0
7665,2001,Spain,Morocco,0
7666,2001,Spain,Mozambique,0
7667,2001,Spain,Nepal,0
7668,2001,Spain,Nigeria,2
7669,2001,Spain,Pakistan,3
7670,2001,Spain,Panama,0
7671,2001,Spain,Peru,7
7672,2001,Spain,Poland,0
7673,2001,Spain,Rep. of Moldova,1
7674,2001,Spain,Romania,0
7675,2001,Spain,Russian Federation,50
7676,2001,Spain,Rwanda,2
7677,2001,Spain,Senegal,0
7678,2001,Spain,Serbia and Kosovo (S/RES/1244 (1999)),1
7679,2001,Spain,Sierra Leone,1
7680,2001,Spain,Slovakia,0
7681,2001,Spain,Somalia,0
7682,2001,Spain,South Africa,0
7683,2001,Spain,Sri Lanka,0
7684,2001,Spain,Sudan,0
7685,2001,Spain,Syrian Arab Rep.,3
7686,2001,Spain,Tajikistan,0
7687,2001,Spain,The former Yugoslav Republic of Macedonia,0
7688,2001,Spain,Togo,0
7689,2001,Spain,Tunisia,9
7690,2001,Spain,Turkey,0
7691,2001,Spain,Uganda,0
7692,2001,Spain,Ukraine,3
7693,2001,Spain,United Rep. of Tanzania,0
7694,2001,Spain,United States of America,0
7695,2001,Spain,Uzbekistan,0
7696,2001,Spain,Various/Unknown,1
7697,2001,Spain,Viet Nam,1
7698,2001,Spain,Zimbabwe,0
7699,2001,Sri Lanka,Afghanistan,0
7700,2001,Sri Lanka,China,0
7701,2001,Sri Lanka,Iran (Islamic Rep. of),0
7702,2001,Sri Lanka,Iraq,8
7703,2001,Sri Lanka,Myanmar,0
7704,2001,Sri Lanka,Pakistan,0
7705,2001,Sri Lanka,Sudan,0
7706,2001,Sudan,Ethiopia,287
7707,2001,Sudan,Jordan,0
7708,2001,Sudan,Syrian Arab Rep.,0
7709,2001,Sudan,Tunisia,6
7710,2001,Swaziland,Angola,2
7711,2001,Swaziland,Bulgaria,4
7712,2001,Swaziland,Burundi,6
7713,2001,Swaziland,Congo,6
7714,2001,Swaziland,Dem. Rep. of the Congo,0
7715,2001,Swaziland,Ethiopia,0
7716,2001,Swaziland,Guinea,0
7717,2001,Swaziland,Liberia,0
7718,2001,Swaziland,Nigeria,0
7719,2001,Swaziland,Rwanda,10
7720,2001,Swaziland,Sierra Leone,2
7721,2001,Swaziland,Somalia,0
7722,2001,Swaziland,Sri Lanka,0
7723,2001,Swaziland,Uganda,2
7724,2001,Sweden,Afghanistan,12
7725,2001,Sweden,Albania,2
7726,2001,Sweden,Algeria,1
7727,2001,Sweden,Angola,0
7728,2001,Sweden,Argentina,0
7729,2001,Sweden,Armenia,0
7730,2001,Sweden,Australia,0
7731,2001,Sweden,Azerbaijan,3
7732,2001,Sweden,Bahrain,0
7733,2001,Sweden,Bangladesh,1
7734,2001,Sweden,Belarus,17
7735,2001,Sweden,Belgium,0
7736,2001,Sweden,Benin,0
7737,2001,Sweden,Bhutan,1
7738,2001,Sweden,Bolivia (Plurinational State of),0
7739,2001,Sweden,Bosnia and Herzegovina,4
7740,2001,Sweden,Brazil,0
7741,2001,Sweden,Bulgaria,0
7742,2001,Sweden,Burkina Faso,0
7743,2001,Sweden,Burundi,0
7744,2001,Sweden,Cameroon,0
7745,2001,Sweden,Canada,0
7746,2001,Sweden,Chad,0
7747,2001,Sweden,Chile,0
7748,2001,Sweden,China,6
7749,2001,Sweden,Colombia,28
7750,2001,Sweden,Congo,0
7751,2001,Sweden,Croatia,0
7752,2001,Sweden,Cuba,1
7753,2001,Sweden,Cyprus,0
7754,2001,Sweden,Czech Rep.,0
7755,2001,Sweden,Côte d'Ivoire,0
7756,2001,Sweden,Dem. Rep. of the Congo,1
7757,2001,Sweden,Ecuador,0
7758,2001,Sweden,Egypt,0
7759,2001,Sweden,El Salvador,0
7760,2001,Sweden,Eritrea,1
7761,2001,Sweden,Estonia,0
7762,2001,Sweden,Ethiopia,0
7763,2001,Sweden,Gambia,0
7764,2001,Sweden,Georgia,0
7765,2001,Sweden,Germany,0
7766,2001,Sweden,Ghana,0
7767,2001,Sweden,Greece,0
7768,2001,Sweden,Guatemala,0
7769,2001,Sweden,Guinea,0
7770,2001,Sweden,Guinea-Bissau,0
7771,2001,Sweden,Honduras,0
7772,2001,Sweden,Hungary,0
7773,2001,Sweden,India,0
7774,2001,Sweden,Indonesia,0
7775,2001,Sweden,Iran (Islamic Rep. of),64
7776,2001,Sweden,Iraq,60
7777,2001,Sweden,Israel,0
7778,2001,Sweden,Jamaica,0
7779,2001,Sweden,Jordan,1
7780,2001,Sweden,Kazakhstan,0
7781,2001,Sweden,Kenya,0
7782,2001,Sweden,Kiribati,0
7783,2001,Sweden,Kuwait,0
7784,2001,Sweden,Kyrgyzstan,0
7785,2001,Sweden,Lao People's Dem. Rep.,0
7786,2001,Sweden,Latvia,0
7787,2001,Sweden,Lebanon,15
7788,2001,Sweden,Liberia,0
7789,2001,Sweden,Libya,0
7790,2001,Sweden,Lithuania,0
7791,2001,Sweden,Malaysia,0
7792,2001,Sweden,Mali,0
7793,2001,Sweden,Mauritania,1
7794,2001,Sweden,Mexico,0
7795,2001,Sweden,Mongolia,0
7796,2001,Sweden,Morocco,0
7797,2001,Sweden,Mozambique,0
7798,2001,Sweden,Myanmar,0
7799,2001,Sweden,Nepal,0
7800,2001,Sweden,Netherlands,0
7801,2001,Sweden,Nicaragua,0
7802,2001,Sweden,Niger,0
7803,2001,Sweden,Nigeria,0
7804,2001,Sweden,Oman,0
7805,2001,Sweden,Pakistan,1
7806,2001,Sweden,Paraguay,0
7807,2001,Sweden,Peru,0
7808,2001,Sweden,Philippines,0
7809,2001,Sweden,Poland,0
7810,2001,Sweden,Portugal,0
7811,2001,Sweden,Rep. of Korea,0
7812,2001,Sweden,Rep. of Moldova,0
7813,2001,Sweden,Romania,0
7814,2001,Sweden,Russian Federation,17
7815,2001,Sweden,Rwanda,1
7816,2001,Sweden,Saudi Arabia,0
7817,2001,Sweden,Senegal,0
7818,2001,Sweden,Serbia and Kosovo (S/RES/1244 (1999)),0
7819,2001,Sweden,Sierra Leone,0
7820,2001,Sweden,Slovakia,0
7821,2001,Sweden,Slovenia,0
7822,2001,Sweden,Somalia,7
7823,2001,Sweden,South Africa,0
7824,2001,Sweden,Spain,0
7825,2001,Sweden,Sri Lanka,4
7826,2001,Sweden,Stateless,14
7827,2001,Sweden,Sudan,1
7828,2001,Sweden,Sweden,0
7829,2001,Sweden,Syrian Arab Rep.,19
7830,2001,Sweden,Tajikistan,0
7831,2001,Sweden,Thailand,0
7832,2001,Sweden,The former Yugoslav Republic of Macedonia,0
7833,2001,Sweden,Togo,0
7834,2001,Sweden,Tunisia,1
7835,2001,Sweden,Turkey,12
7836,2001,Sweden,Turkmenistan,0
7837,2001,Sweden,Uganda,0
7838,2001,Sweden,Ukraine,9
7839,2001,Sweden,United Kingdom,0
7840,2001,Sweden,United Rep. of Tanzania,0
7841,2001,Sweden,United States of America,0
7842,2001,Sweden,Uruguay,0
7843,2001,Sweden,Uzbekistan,2
7844,2001,Sweden,Various/Unknown,0
7845,2001,Sweden,Venezuela (Bolivarian Republic of),0
7846,2001,Sweden,Viet Nam,0
7847,2001,Sweden,Yemen,0
7848,2001,Sweden,Zambia,0
7849,2001,Sweden,Zimbabwe,0
7850,2001,Switzerland,Afghanistan,226
7851,2001,Switzerland,Albania,10
7852,2001,Switzerland,Algeria,30
7853,2001,Switzerland,Angola,4
7854,2001,Switzerland,Argentina,0
7855,2001,Switzerland,Armenia,0
7856,2001,Switzerland,Austria,0
7857,2001,Switzerland,Azerbaijan,0
7858,2001,Switzerland,Bahrain,0
7859,2001,Switzerland,Bangladesh,0
7860,2001,Switzerland,Belarus,0
7861,2001,Switzerland,Belgium,0
7862,2001,Switzerland,Benin,0
7863,2001,Switzerland,Bhutan,0
7864,2001,Switzerland,Bolivia (Plurinational State of),0
7865,2001,Switzerland,Bosnia and Herzegovina,168
7866,2001,Switzerland,Brazil,1
7867,2001,Switzerland,Bulgaria,0
7868,2001,Switzerland,Burkina Faso,0
7869,2001,Switzerland,Burundi,0
7870,2001,Switzerland,Cambodia,14
7871,2001,Switzerland,Cameroon,0
7872,2001,Switzerland,Central African Rep.,0
7873,2001,Switzerland,Chad,4
7874,2001,Switzerland,Chile,0
7875,2001,Switzerland,China,20
7876,2001,Switzerland,Colombia,19
7877,2001,Switzerland,Congo,3
7878,2001,Switzerland,Croatia,0
7879,2001,Switzerland,Cuba,1
7880,2001,Switzerland,Czech Rep.,1
7881,2001,Switzerland,Côte d'Ivoire,2
7882,2001,Switzerland,Dem. Rep. of the Congo,53
7883,2001,Switzerland,Djibouti,0
7884,2001,Switzerland,Ecuador,0
7885,2001,Switzerland,Egypt,4
7886,2001,Switzerland,El Salvador,0
7887,2001,Switzerland,Equatorial Guinea,0
7888,2001,Switzerland,Eritrea,3
7889,2001,Switzerland,Estonia,0
7890,2001,Switzerland,Ethiopia,7
7891,2001,Switzerland,France,0
7892,2001,Switzerland,Gabon,1
7893,2001,Switzerland,Gambia,0
7894,2001,Switzerland,Georgia,0
7895,2001,Switzerland,Germany,0
7896,2001,Switzerland,Ghana,0
7897,2001,Switzerland,Greece,0
7898,2001,Switzerland,Guinea,0
7899,2001,Switzerland,Guinea-Bissau,0
7900,2001,Switzerland,Haiti,0
7901,2001,Switzerland,Hungary,0
7902,2001,Switzerland,India,6
7903,2001,Switzerland,Indonesia,0
7904,2001,Switzerland,Iran (Islamic Rep. of),69
7905,2001,Switzerland,Iraq,351
7906,2001,Switzerland,Israel,1
7907,2001,Switzerland,Italy,0
7908,2001,Switzerland,Japan,0
7909,2001,Switzerland,Jordan,6
7910,2001,Switzerland,Kazakhstan,0
7911,2001,Switzerland,Kenya,0
7912,2001,Switzerland,Kuwait,0
7913,2001,Switzerland,Kyrgyzstan,0
7914,2001,Switzerland,Lao People's Dem. Rep.,0
7915,2001,Switzerland,Latvia,0
7916,2001,Switzerland,Lebanon,0
7917,2001,Switzerland,Liberia,0
7918,2001,Switzerland,Libya,119
7919,2001,Switzerland,Lithuania,0
7920,2001,Switzerland,Malaysia,0
7921,2001,Switzerland,Mali,0
7922,2001,Switzerland,Mauritania,0
7923,2001,Switzerland,Mongolia,0
7924,2001,Switzerland,Morocco,10
7925,2001,Switzerland,Myanmar,0
7926,2001,Switzerland,Nepal,0
7927,2001,Switzerland,Netherlands,0
7928,2001,Switzerland,Niger,0
7929,2001,Switzerland,Nigeria,3
7930,2001,Switzerland,Pakistan,6
7931,2001,Switzerland,Panama,0
7932,2001,Switzerland,Peru,0
7933,2001,Switzerland,Philippines,0
7934,2001,Switzerland,Poland,0
7935,2001,Switzerland,Qatar,0
7936,2001,Switzerland,Rep. of Korea,0
7937,2001,Switzerland,Rep. of Moldova,0
7938,2001,Switzerland,Romania,0
7939,2001,Switzerland,Russian Federation,1
7940,2001,Switzerland,Rwanda,6
7941,2001,Switzerland,Saudi Arabia,1
7942,2001,Switzerland,Senegal,0
7943,2001,Switzerland,Serbia and Kosovo (S/RES/1244 (1999)),266
7944,2001,Switzerland,Sierra Leone,1
7945,2001,Switzerland,Singapore,0
7946,2001,Switzerland,Slovakia,0
7947,2001,Switzerland,Slovenia,0
7948,2001,Switzerland,Somalia,22
7949,2001,Switzerland,South Africa,0
7950,2001,Switzerland,Sri Lanka,90
7951,2001,Switzerland,Sudan,12
7952,2001,Switzerland,Sweden,0
7953,2001,Switzerland,Syrian Arab Rep.,13
7954,2001,Switzerland,Tajikistan,1
7955,2001,Switzerland,Thailand,0
7956,2001,Switzerland,The former Yugoslav Republic of Macedonia,1
7957,2001,Switzerland,Togo,7
7958,2001,Switzerland,Tunisia,109
7959,2001,Switzerland,Turkey,496
7960,2001,Switzerland,Uganda,3
7961,2001,Switzerland,Ukraine,0
7962,2001,Switzerland,United Arab Emirates,0
7963,2001,Switzerland,United Kingdom,0
7964,2001,Switzerland,United Rep. of Tanzania,0
7965,2001,Switzerland,United States of America,0
7966,2001,Switzerland,Uzbekistan,5
7967,2001,Switzerland,Various/Unknown,1190
7968,2001,Switzerland,Venezuela (Bolivarian Republic of),0
7969,2001,Switzerland,Viet Nam,60
7970,2001,Switzerland,Western Sahara,0
7971,2001,Switzerland,Yemen,5
7972,2001,Switzerland,Zimbabwe,0
7973,2001,Syrian Arab Rep.,Afghanistan,38
7974,2001,Syrian Arab Rep.,Albania,0
7975,2001,Syrian Arab Rep.,Algeria,0
7976,2001,Syrian Arab Rep.,Argentina,0
7977,2001,Syrian Arab Rep.,Armenia,0
7978,2001,Syrian Arab Rep.,Azerbaijan,0
7979,2001,Syrian Arab Rep.,Bahrain,0
7980,2001,Syrian Arab Rep.,Central African Rep.,0
7981,2001,Syrian Arab Rep.,Chad,0
7982,2001,Syrian Arab Rep.,Comoros,0
7983,2001,Syrian Arab Rep.,Congo,0
7984,2001,Syrian Arab Rep.,Djibouti,0
7985,2001,Syrian Arab Rep.,Egypt,0
7986,2001,Syrian Arab Rep.,Eritrea,2
7987,2001,Syrian Arab Rep.,Ethiopia,0
7988,2001,Syrian Arab Rep.,Ghana,0
7989,2001,Syrian Arab Rep.,Guinea,0
7990,2001,Syrian Arab Rep.,India,0
7991,2001,Syrian Arab Rep.,Iran (Islamic Rep. of),5
7992,2001,Syrian Arab Rep.,Iraq,180
7993,2001,Syrian Arab Rep.,Jordan,0
7994,2001,Syrian Arab Rep.,Kazakhstan,0
7995,2001,Syrian Arab Rep.,Lebanon,0
7996,2001,Syrian Arab Rep.,Libya,0
7997,2001,Syrian Arab Rep.,Morocco,0
7998,2001,Syrian Arab Rep.,Namibia,0
7999,2001,Syrian Arab Rep.,Nigeria,0
8000,2001,Syrian Arab Rep.,Pakistan,0
8001,2001,Syrian Arab Rep.,Qatar,0
8002,2001,Syrian Arab Rep.,Russian Federation,0
8003,2001,Syrian Arab Rep.,Serbia and Kosovo (S/RES/1244 (1999)),0
8004,2001,Syrian Arab Rep.,Sierra Leone,0
8005,2001,Syrian Arab Rep.,Somalia,15
8006,2001,Syrian Arab Rep.,Sri Lanka,0
8007,2001,Syrian Arab Rep.,Sudan,25
8008,2001,Syrian Arab Rep.,Tunisia,0
8009,2001,Syrian Arab Rep.,Turkey,1
8010,2001,Syrian Arab Rep.,United Rep. of Tanzania,0
8011,2001,Syrian Arab Rep.,Various/Unknown,0
8012,2001,Syrian Arab Rep.,Yemen,1
8013,2001,Tajikistan,Afghanistan,0
8014,2001,Tajikistan,Iraq,0
8015,2001,Thailand,Afghanistan,17
8016,2001,Thailand,Cambodia,28
8017,2001,Thailand,China,27
8018,2001,Thailand,Dem. People's Rep. of Korea,0
8019,2001,Thailand,Iran (Islamic Rep. of),6
8020,2001,Thailand,Iraq,29
8021,2001,Thailand,Myanmar,480
8022,2001,Thailand,Palestinian,4
8023,2001,Thailand,Sri Lanka,4
8024,2001,Thailand,Various/Unknown,55
8025,2001,The former Yugoslav Republic of Macedonia,Afghanistan,1
8026,2001,The former Yugoslav Republic of Macedonia,Bosnia and Herzegovina,7
8027,2001,The former Yugoslav Republic of Macedonia,Iraq,0
8028,2001,The former Yugoslav Republic of Macedonia,Serbia and Kosovo (S/RES/1244 (1999)),25
8029,2001,The former Yugoslav Republic of Macedonia,Uzbekistan,0
8030,2001,Timor-Leste,Indonesia,0
8031,2001,Timor-Leste,Russian Federation,0
8032,2001,Timor-Leste,Rwanda,0
8033,2001,Timor-Leste,Viet Nam,0
8034,2001,Togo,Burundi,1
8035,2001,Togo,Central African Rep.,5
8036,2001,Togo,Congo,15
8037,2001,Togo,Rwanda,0
8038,2001,Tunisia,Afghanistan,0
8039,2001,Tunisia,Algeria,0
8040,2001,Tunisia,Chad,0
8041,2001,Tunisia,Congo,0
8042,2001,Tunisia,Dem. Rep. of the Congo,0
8043,2001,Tunisia,Gambia,0
8044,2001,Tunisia,Iraq,0
8045,2001,Tunisia,Liberia,0
8046,2001,Tunisia,Libya,0
8047,2001,Tunisia,Mauritania,0
8048,2001,Tunisia,Morocco,0
8049,2001,Tunisia,Russian Federation,0
8050,2001,Tunisia,Sierra Leone,0
8051,2001,Tunisia,Turkey,0
8052,2001,Turkey,Afghanistan,107
8053,2001,Turkey,Algeria,0
8054,2001,Turkey,Burundi,0
8055,2001,Turkey,Cameroon,0
8056,2001,Turkey,China,2
8057,2001,Turkey,Congo,0
8058,2001,Turkey,Dem. Rep. of the Congo,2
8059,2001,Turkey,Egypt,6
8060,2001,Turkey,Eritrea,0
8061,2001,Turkey,Ethiopia,1
8062,2001,Turkey,Ghana,0
8063,2001,Turkey,Iran (Islamic Rep. of),2248
8064,2001,Turkey,Iraq,455
8065,2001,Turkey,Israel,0
8066,2001,Turkey,Jordan,6
8067,2001,Turkey,Kazakhstan,0
8068,2001,Turkey,Kenya,2
8069,2001,Turkey,Lebanon,1
8070,2001,Turkey,Libya,0
8071,2001,Turkey,Mauritania,0
8072,2001,Turkey,Myanmar,0
8073,2001,Turkey,Nigeria,0
8074,2001,Turkey,Pakistan,0
8075,2001,Turkey,Palestinian,2
8076,2001,Turkey,Rwanda,3
8077,2001,Turkey,Sierra Leone,0
8078,2001,Turkey,Somalia,9
8079,2001,Turkey,Sri Lanka,1
8080,2001,Turkey,Sudan,0
8081,2001,Turkey,Syrian Arab Rep.,5
8082,2001,Turkey,Tajikistan,1
8083,2001,Turkey,Togo,0
8084,2001,Turkey,Tunisia,0
8085,2001,Turkey,United Rep. of Tanzania,0
8086,2001,Turkey,Uzbekistan,18
8087,2001,Turkey,Various/Unknown,0
8088,2001,Turkmenistan,Afghanistan,190
8089,2001,Turkmenistan,Azerbaijan,13
8090,2001,Turkmenistan,Iran (Islamic Rep. of),0
8091,2001,Turkmenistan,Iraq,2
8092,2001,Turkmenistan,Russian Federation,5
8093,2001,Turkmenistan,Tajikistan,0
8094,2001,Turkmenistan,Various/Unknown,0
8095,2001,Uganda,Burundi,3
8096,2001,Uganda,Chad,0
8097,2001,Uganda,Dem. Rep. of the Congo,2137
8098,2001,Uganda,Eritrea,0
8099,2001,Uganda,Ethiopia,3
8100,2001,Uganda,India,0
8101,2001,Uganda,Iran (Islamic Rep. of),0
8102,2001,Uganda,Kenya,0
8103,2001,Uganda,Liberia,0
8104,2001,Uganda,Nigeria,0
8105,2001,Uganda,Pakistan,0
8106,2001,Uganda,Palestinian,0
8107,2001,Uganda,Rwanda,312
8108,2001,Uganda,Somalia,48
8109,2001,Uganda,Sri Lanka,1
8110,2001,Uganda,Sudan,733
8111,2001,Uganda,United Rep. of Tanzania,0
8112,2001,Ukraine,Afghanistan,223
8113,2001,Ukraine,Algeria,0
8114,2001,Ukraine,Angola,0
8115,2001,Ukraine,Armenia,37
8116,2001,Ukraine,Azerbaijan,72
8117,2001,Ukraine,Bangladesh,0
8118,2001,Ukraine,Burkina Faso,0
8119,2001,Ukraine,Burundi,1
8120,2001,Ukraine,Cameroon,0
8121,2001,Ukraine,Congo,7
8122,2001,Ukraine,Cuba,0
8123,2001,Ukraine,Dem. People's Rep. of Korea,0
8124,2001,Ukraine,Dem. Rep. of the Congo,0
8125,2001,Ukraine,Egypt,1
8126,2001,Ukraine,Ethiopia,1
8127,2001,Ukraine,Georgia,5
8128,2001,Ukraine,Guinea,1
8129,2001,Ukraine,Guinea-Bissau,1
8130,2001,Ukraine,Iran (Islamic Rep. of),9
8131,2001,Ukraine,Iraq,23
8132,2001,Ukraine,Jordan,2
8133,2001,Ukraine,Kazakhstan,0
8134,2001,Ukraine,Latvia,0
8135,2001,Ukraine,Lebanon,1
8136,2001,Ukraine,Mauritania,0
8137,2001,Ukraine,Nigeria,0
8138,2001,Ukraine,Pakistan,2
8139,2001,Ukraine,Palestinian,2
8140,2001,Ukraine,Russian Federation,41
8141,2001,Ukraine,Rwanda,3
8142,2001,Ukraine,Senegal,0
8143,2001,Ukraine,Serbia and Kosovo (S/RES/1244 (1999)),0
8144,2001,Ukraine,Somalia,0
8145,2001,Ukraine,Sri Lanka,0
8146,2001,Ukraine,Sudan,1
8147,2001,Ukraine,Syrian Arab Rep.,14
8148,2001,Ukraine,Tajikistan,7
8149,2001,Ukraine,Turkey,1
8150,2001,Ukraine,Turkmenistan,0
8151,2001,Ukraine,Uzbekistan,0
8152,2001,Ukraine,Viet Nam,0
8153,2001,United Arab Emirates,Afghanistan,0
8154,2001,United Arab Emirates,Algeria,0
8155,2001,United Arab Emirates,Bosnia and Herzegovina,0
8156,2001,United Arab Emirates,Ethiopia,0
8157,2001,United Arab Emirates,India,0
8158,2001,United Arab Emirates,Iran (Islamic Rep. of),0
8159,2001,United Arab Emirates,Iraq,0
8160,2001,United Arab Emirates,Jordan,0
8161,2001,United Arab Emirates,Libya,0
8162,2001,United Arab Emirates,Pakistan,0
8163,2001,United Arab Emirates,Palestinian,0
8164,2001,United Arab Emirates,Qatar,0
8165,2001,United Arab Emirates,Somalia,0
8166,2001,United Arab Emirates,Stateless,0
8167,2001,United Arab Emirates,Sudan,0
8168,2001,United Arab Emirates,Syrian Arab Rep.,0
8169,2001,United Arab Emirates,Uganda,0
8170,2001,United Arab Emirates,Yemen,0
8171,2001,United Kingdom,Afghanistan,2260
8172,2001,United Kingdom,Albania,30
8173,2001,United Kingdom,Algeria,60
8174,2001,United Kingdom,Angola,100
8175,2001,United Kingdom,Bangladesh,10
8176,2001,United Kingdom,Burundi,225
8177,2001,United Kingdom,China,15
8178,2001,United Kingdom,Colombia,40
8179,2001,United Kingdom,Czech Rep.,0
8180,2001,United Kingdom,Côte d'Ivoire,15
8181,2001,United Kingdom,Dem. Rep. of the Congo,310
8182,2001,United Kingdom,Ecuador,10
8183,2001,United Kingdom,Eritrea,120
8184,2001,United Kingdom,Ethiopia,85
8185,2001,United Kingdom,Gambia,5
8186,2001,United Kingdom,Ghana,45
8187,2001,United Kingdom,India,15
8188,2001,United Kingdom,Iran (Islamic Rep. of),555
8189,2001,United Kingdom,Iraq,815
8190,2001,United Kingdom,Jamaica,5
8191,2001,United Kingdom,Kenya,20
8192,2001,United Kingdom,Nepal,25
8193,2001,United Kingdom,Nigeria,25
8194,2001,United Kingdom,Pakistan,220
8195,2001,United Kingdom,Poland,0
8196,2001,United Kingdom,Romania,0
8197,2001,United Kingdom,Russian Federation,75
8198,2001,United Kingdom,Rwanda,200
8199,2001,United Kingdom,Serbia and Kosovo (S/RES/1244 (1999)),365
8200,2001,United Kingdom,Sierra Leone,165
8201,2001,United Kingdom,Somalia,2845
8202,2001,United Kingdom,Sri Lanka,1415
8203,2001,United Kingdom,Sudan,120
8204,2001,United Kingdom,The former Yugoslav Republic of Macedonia,5
8205,2001,United Kingdom,Turkey,195
8206,2001,United Kingdom,Uganda,50
8207,2001,United Kingdom,Ukraine,10
8208,2001,United Kingdom,United Rep. of Tanzania,5
8209,2001,United Kingdom,Various/Unknown,11015
8210,2001,United Kingdom,Zimbabwe,115
8211,2001,United Rep. of Tanzania,Ethiopia,0
8212,2001,United Rep. of Tanzania,Kenya,25
8213,2001,United Rep. of Tanzania,Liberia,0
8214,2001,United Rep. of Tanzania,Rwanda,0
8215,2001,United Rep. of Tanzania,Sierra Leone,0
8216,2001,United Rep. of Tanzania,Somalia,0
8217,2001,United Rep. of Tanzania,Sudan,0
8218,2001,United Rep. of Tanzania,Uganda,0
8219,2001,United Rep. of Tanzania,Zambia,0
8220,2001,United States of America,Afghanistan,341
8221,2001,United States of America,Albania,828
8222,2001,United States of America,Algeria,56
8223,2001,United States of America,Andorra,0
8224,2001,United States of America,Angola,40
8225,2001,United States of America,Antigua and Barbuda,0
8226,2001,United States of America,Argentina,5
8227,2001,United States of America,Armenia,1194
8228,2001,United States of America,Australia,0
8229,2001,United States of America,Austria,0
8230,2001,United States of America,Azerbaijan,298
8231,2001,United States of America,Bahamas,0
8232,2001,United States of America,Bahrain,4
8233,2001,United States of America,Bangladesh,165
8234,2001,United States of America,Barbados,0
8235,2001,United States of America,Belarus,78
8236,2001,United States of America,Belgium,2
8237,2001,United States of America,Belize,1
8238,2001,United States of America,Benin,3
8239,2001,United States of America,Bhutan,16
8240,2001,United States of America,Bolivia (Plurinational State of),13
8241,2001,United States of America,Bosnia and Herzegovina,30
8242,2001,United States of America,Botswana,0
8243,2001,United States of America,Brazil,34
8244,2001,United States of America,Bulgaria,109
8245,2001,United States of America,Burkina Faso,10
8246,2001,United States of America,Burundi,54
8247,2001,United States of America,Cabo Verde,0
8248,2001,United States of America,Cambodia,32
8249,2001,United States of America,Cameroon,419
8250,2001,United States of America,Canada,0
8251,2001,United States of America,Central African Rep.,6
8252,2001,United States of America,Chad,15
8253,2001,United States of America,Chile,13
8254,2001,United States of America,China,4753
8255,2001,United States of America,"China, Hong Kong SAR",2
8256,2001,United States of America,"China, Macao SAR",0
8257,2001,United States of America,Colombia,3004
8258,2001,United States of America,Comoros,2
8259,2001,United States of America,Congo,310
8260,2001,United States of America,Costa Rica,0
8261,2001,United States of America,Croatia,16
8262,2001,United States of America,Cuba,136
8263,2001,United States of America,Cyprus,0
8264,2001,United States of America,Czech Rep.,6
8265,2001,United States of America,Côte d'Ivoire,44
8266,2001,United States of America,Dem. People's Rep. of Korea,0
8267,2001,United States of America,Dem. Rep. of the Congo,148
8268,2001,United States of America,Denmark,0
8269,2001,United States of America,Djibouti,0
8270,2001,United States of America,Dominica,0
8271,2001,United States of America,Dominican Rep.,6
8272,2001,United States of America,Ecuador,11
8273,2001,United States of America,Egypt,467
8274,2001,United States of America,El Salvador,190
8275,2001,United States of America,Equatorial Guinea,0
8276,2001,United States of America,Eritrea,182
8277,2001,United States of America,Estonia,18
8278,2001,United States of America,Ethiopia,1157
8279,2001,United States of America,Fiji,285
8280,2001,United States of America,Finland,0
8281,2001,United States of America,France,6
8282,2001,United States of America,Gabon,2
8283,2001,United States of America,Gambia,36
8284,2001,United States of America,Georgia,136
8285,2001,United States of America,Germany,9
8286,2001,United States of America,Ghana,23
8287,2001,United States of America,Greece,0
8288,2001,United States of America,Grenada,0
8289,2001,United States of America,Guatemala,258
8290,2001,United States of America,Guinea,207
8291,2001,United States of America,Guinea-Bissau,1
8292,2001,United States of America,Guyana,9
8293,2001,United States of America,Haiti,1256
8294,2001,United States of America,Honduras,32
8295,2001,United States of America,Hungary,5
8296,2001,United States of America,Iceland,1
8297,2001,United States of America,India,1273
8298,2001,United States of America,Indonesia,591
8299,2001,United States of America,Iran (Islamic Rep. of),850
8300,2001,United States of America,Iraq,582
8301,2001,United States of America,Ireland,0
8302,2001,United States of America,Israel,16
8303,2001,United States of America,Italy,1
8304,2001,United States of America,Jamaica,3
